-0.17017058	0.14843015	-0.20300555	-0.13369621	0.18178475	-0.1361259	-0.17135164	-0.114726454	-0.17778982	0.1405875	-0.19504544	0.18286547	0.1264768	-0.116285995	-0.20341167	-0.14350168
-0.059653074	0.06832261	-0.09144982	-0.020802189	0.058966268	0.009817587	-0.0510984	-0.051400214	-0.07213262	0.091895506	-0.071107276	0.037343647	0.0068148803	-0.08893125	-0.052665308	-0.015678037
0.11261937	-0.061765246	0.10883232	0.058109168	-0.14105672	0.11246355	0.10722378	0.07084386	0.12409881	-0.061655786	0.108510464	-0.13637257	-0.07557287	0.09598145	0.081596434	0.10190679
-0.07797058	0.09863459	-0.020616857	-0.094816394	0.11549902	-0.03491531	-0.098700136	-0.023270223	-0.0459997	0.044454433	-0.065059796	0.027329382	0.045530144	-0.09627948	-0.111802	-0.0063387523
-0.3372893	0.39195216	-0.22421727	-0.2057882	0.36386898	-0.23982643	-0.21443415	-0.17708758	-0.24883446	0.24909088	-0.36281976	0.209023	0.17977867	-0.27088848	-0.3459588	-0.18814568
0.06865801	-0.12288481	0.15008648	0.13304117	-0.07379396	0.105440795	0.12498354	0.10673133	0.1666392	-0.095089845	0.08221392	-0.17368485	-0.10452312	0.098694704	0.10309768	0.14126496
0.13158883	-0.12457733	0.066725515	0.01289315	-0.10119933	0.09250106	0.07630541	0.089867204	0.031532202	-0.038761813	0.079150006	-0.044166677	-0.02742552	0.03703011	0.060119092	0.046520118
-0.06366186	0.16985135	-0.05288159	-0.08534788	0.16813514	-0.046710502	-0.04751111	-0.07437135	-0.09076647	0.09259807	-0.11989911	0.055972625	0.07141804	-0.050246328	-0.15721188	-0.018115485
-0.1719912	0.19992924	-0.13156135	-0.15243863	0.21289031	-0.14176604	-0.11898383	-0.17713276	-0.09277397	0.18364884	-0.24736628	0.17683291	0.13382278	-0.18161272	-0.18515956	-0.16687043
0.13866095	-0.17126632	0.10562061	0.103904024	-0.12353594	0.035971932	0.0939541	0.08846803	0.028979687	-0.07534051	0.078041166	-0.041538626	-0.053197253	0.082033634	0.13722277	0.024680909
-0.05436035	0.09862392	-0.037180595	0.024202345	0.045985404	-0.008841285	0.02176705	0.009284624	0.031243347	0.056703385	-0.07368925	-0.04973407	-0.03736408	-0.021987844	-0.00866943	-0.009376867
-0.10030802	0.05943865	-0.096444674	-0.12351762	0.17982417	-0.13450395	-0.19280936	-0.13092716	-0.1217307	0.1873669	-0.13606527	0.14160977	0.11658508	-0.11280237	-0.08218038	-0.16092065
0.08895336	-0.061329927	0.031110406	0.03635498	-0.049492788	0.08870481	0.10502875	0.1008851	0.0858506	-0.07488984	0.12108622	-0.035577495	-0.08683159	0.015210538	0.09072416	0.10199151
0.17409454	-0.15729164	0.12977207	0.03444084	-0.111284025	0.018276373	0.016839726	0.10108266	0.10043876	-0.059212133	0.21410568	0.006172355	-0.048655767	0.07040874	0.13518159	0.0053805737
-0.25402445	0.3044811	-0.27086806	-0.27033702	0.31859225	-0.30079436	-0.21803953	-0.1941506	-0.21891709	0.29878798	-0.2807274	0.20525874	0.24797712	-0.30085418	-0.25188047	-0.20720749
0.091686726	-0.10288875	0.12707686	0.08821612	-0.09155512	0.08548664	0.088601016	0.049087122	0.07526963	-0.02404304	0.12863815	-0.082776695	-0.073996365	0.10169362	0.11326589	0.10461492
0.100580655	-0.08653373	0.07069439	0.020263512	-0.043917216	-0.016051251	0.07763396	0.08550287	0.048259035	-0.04553958	0.047778815	-0.03875279	-0.08829552	0.05371219	0.10718659	0.017948521
0.24900033	-0.22387798	0.22301617	0.15645316	-0.16827025	0.1589653	0.13786373	0.16476716	0.095059134	-0.16900302	0.29520094	-0.09495014	-0.1670014	0.13893478	0.2174083	0.08687996
0.048394997	-0.03253134	0.046326704	0.024311366	-0.03377715	0.053522658	0.07689209	0.05089032	0.010182811	-0.07971596	0.029138403	0.01764776	-0.04140226	-0.005835329	-0.03177896	0.0070077525
-0.08248705	0.14192422	-0.03781249	-0.060403198	0.13867787	-0.04403178	-0.038326982	-0.08080334	-0.06820509	0.06418689	-0.19897719	0.030555077	0.05852663	-0.062088873	-0.12711796	-0.05667528
0.15311359	-0.22997212	0.16372892	0.06593629	-0.22262755	0.04077834	0.03472439	0.049942203	0.119763866	-0.17956828	0.2832726	-0.058537558	-0.07385936	0.099442385	0.23563951	0.1022437
-0.06282584	0.078890465	-0.11286925	-0.033060685	0.0686928	-0.013900416	-0.11149792	-0.06921707	-0.109679036	0.064435884	-0.10446535	0.026760463	0.048480045	-0.09592201	-0.15898755	-0.06498697
0.17012002	-0.13483536	0.16067053	0.17470099	-0.09504577	0.12779936	0.14119776	0.1748209	0.16319552	-0.07491415	0.07282435	-0.13122655	-0.09147819	0.09048109	0.10872489	0.14832096
-0.1988623	0.24849744	-0.23288094	-0.27566227	0.21877114	-0.22370823	-0.19287989	-0.18559289	-0.27354288	0.25466296	-0.18834008	0.2847935	0.18075955	-0.20404075	-0.25599054	-0.21495828
